"scientific.name","common.name","iconic.taxon.name","observed.on","place.guess","latitude","longitude","positional.accuracy","user.login","user.id","captive.cultivated","url","image.url","license","district","count","checklist"
"Callipepla gambelii","gambel's quail","Aves","2026-04-19","Saguaro NP--East--Freeman Homestead Trail",32.1612133,-110.7291734,NA,NA,NA,NA,"https://ebird.org/checklist/S324471680",NA,NA,"RMD",1,"S324471680"
"Callipepla gambelii","gambel's quail","Aves","2026-04-19","Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",32.180752,-110.719749,NA,NA,NA,NA,"https://ebird.org/checklist/S324458065",NA,NA,"RMD",9,"S324458065"
"Callipepla gambelii","gambel's quail","Aves","2026-04-19","Saguaro NP--East--Cactus Forest South Trailhead",32.1704179,-110.7287979,NA,NA,NA,NA,"https://ebird.org/checklist/S324403260",NA,NA,"RMD",1,"S324403260"
"Callipepla gambelii","gambel's quail","Aves","2026-04-19","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S324308351",NA,NA,"RMD",2,"S324308351"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-19","Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",32.180752,-110.719749,NA,NA,NA,NA,"https://ebird.org/checklist/S324458065",NA,NA,"RMD",8,"S324458065"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-19","Saguaro NP--East--Cactus Forest South Trailhead",32.1704179,-110.7287979,NA,NA,NA,NA,"https://ebird.org/checklist/S324403260",NA,NA,"RMD",1,"S324403260"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-19","Saguaro NP--East--Loma Verde Trailhead",32.2033393,-110.7099992,NA,NA,NA,NA,"https://ebird.org/checklist/S325257900",NA,NA,"RMD",3,"S325257900"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-19","Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",32.180752,-110.719749,NA,NA,NA,NA,"https://ebird.org/checklist/S324458065",NA,NA,"RMD",1,"S324458065"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-19","Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",32.180752,-110.719749,NA,NA,NA,NA,"https://ebird.org/checklist/S324458065",NA,NA,"RMD",1,"S324458065"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-19","Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",32.180752,-110.719749,NA,NA,NA,NA,"https://ebird.org/checklist/S324458065",NA,NA,"RMD",9,"S324458065"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-19","Saguaro NP--East--Cactus Forest South Trailhead",32.1704179,-110.7287979,NA,NA,NA,NA,"https://ebird.org/checklist/S324403260",NA,NA,"RMD",1,"S324403260"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-19","Saguaro NP--East--Loma Verde Trailhead",32.2033393,-110.7099992,NA,NA,NA,NA,"https://ebird.org/checklist/S324307647",NA,NA,"RMD",2,"S324307647"
"Setophaga coronata","yellow-rumped warbler","Aves","2026-04-19","Saguaro NP--East--Cactus Forest South Trailhead",32.1704179,-110.7287979,NA,NA,NA,NA,"https://ebird.org/checklist/S324403260",NA,NA,"RMD",2,"S324403260"
"Melozone aberti","abert's towhee","Aves","2026-04-19","Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",32.180752,-110.719749,NA,NA,NA,NA,"https://ebird.org/checklist/S324458065",NA,NA,"RMD",2,"S324458065"
"Spizella breweri","brewer's sparrow","Aves","2026-04-19","Saguaro NP--East--Loma Verde Trailhead",32.2033393,-110.7099992,NA,NA,NA,NA,"https://ebird.org/checklist/S324307647",NA,NA,"RMD",1,"S324307647"
"Cynanthus latirostris","broad-billed hummingbird","Aves","2026-04-19","Saguaro NP--East--Cactus Forest South Trailhead",32.1704179,-110.7287979,NA,NA,NA,NA,"https://ebird.org/checklist/S324403260",NA,NA,"RMD",2,"S324403260"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-19","Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",32.180752,-110.719749,NA,NA,NA,NA,"https://ebird.org/checklist/S324458065",NA,NA,"RMD",1,"S324458065"
"Melozone fusca","canyon towhee","Aves","2026-04-19","Saguaro NP--East--Freeman Homestead Trail",32.1612133,-110.7291734,NA,NA,NA,NA,"https://ebird.org/checklist/S324471680",NA,NA,"RMD",1,"S324471680"
"Melozone fusca","canyon towhee","Aves","2026-04-19","Saguaro NP--East--Cactus Forest South Trailhead",32.1704179,-110.7287979,NA,NA,NA,NA,"https://ebird.org/checklist/S324403260",NA,NA,"RMD",2,"S324403260"
"Melozone fusca","canyon towhee","Aves","2026-04-19","Saguaro NP--East--Loma Verde Trailhead",32.2033393,-110.7099992,NA,NA,NA,NA,"https://ebird.org/checklist/S324307647",NA,NA,"RMD",1,"S324307647"
"Callipepla gambelii","gambel's quail","Aves","2026-04-19","Saguaro NP--East--Freeman Homestead Trail",32.1612133,-110.7291734,NA,NA,NA,NA,"https://ebird.org/checklist/S324471680",NA,NA,"RMD",1,"S324471680"
"Callipepla gambelii","gambel's quail","Aves","2026-04-19","Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",32.180752,-110.719749,NA,NA,NA,NA,"https://ebird.org/checklist/S324458065",NA,NA,"RMD",9,"S324458065"
"Callipepla gambelii","gambel's quail","Aves","2026-04-19","Saguaro NP--East--Cactus Forest South Trailhead",32.1704179,-110.7287979,NA,NA,NA,NA,"https://ebird.org/checklist/S324403260",NA,NA,"RMD",1,"S324403260"
"Callipepla gambelii","gambel's quail","Aves","2026-04-19","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S324308351",NA,NA,"RMD",2,"S324308351"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-19","Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",32.180752,-110.719749,NA,NA,NA,NA,"https://ebird.org/checklist/S324458065",NA,NA,"RMD",8,"S324458065"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-19","Saguaro NP--East--Cactus Forest South Trailhead",32.1704179,-110.7287979,NA,NA,NA,NA,"https://ebird.org/checklist/S324403260",NA,NA,"RMD",1,"S324403260"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-19","Saguaro NP--East--Loma Verde Trailhead",32.2033393,-110.7099992,NA,NA,NA,NA,"https://ebird.org/checklist/S325257900",NA,NA,"RMD",3,"S325257900"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-19","Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",32.180752,-110.719749,NA,NA,NA,NA,"https://ebird.org/checklist/S324458065",NA,NA,"RMD",1,"S324458065"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-19","Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",32.180752,-110.719749,NA,NA,NA,NA,"https://ebird.org/checklist/S324458065",NA,NA,"RMD",1,"S324458065"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-19","Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",32.180752,-110.719749,NA,NA,NA,NA,"https://ebird.org/checklist/S324458065",NA,NA,"RMD",9,"S324458065"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-19","Saguaro NP--East--Cactus Forest South Trailhead",32.1704179,-110.7287979,NA,NA,NA,NA,"https://ebird.org/checklist/S324403260",NA,NA,"RMD",1,"S324403260"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-19","Saguaro NP--East--Loma Verde Trailhead",32.2033393,-110.7099992,NA,NA,NA,NA,"https://ebird.org/checklist/S324307647",NA,NA,"RMD",2,"S324307647"
"Setophaga coronata","yellow-rumped warbler","Aves","2026-04-19","Saguaro NP--East--Cactus Forest South Trailhead",32.1704179,-110.7287979,NA,NA,NA,NA,"https://ebird.org/checklist/S324403260",NA,NA,"RMD",2,"S324403260"
"Melozone aberti","abert's towhee","Aves","2026-04-20","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S324740374",NA,NA,"RMD",2,"S324740374"
"Melozone aberti","abert's towhee","Aves","2026-04-20","Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S324772065",NA,NA,"RMD",1,"S324772065"
"Spizella breweri","brewer's sparrow","Aves","2026-04-20","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S324740374",NA,NA,"RMD",1,"S324740374"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-20","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S324740374",NA,NA,"RMD",1,"S324740374"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-20","Saguaro NP--East--Javelina Picnic Area",32.1657012,-110.7236373,NA,NA,NA,NA,"https://ebird.org/checklist/S324830584",NA,NA,"RMD",1,"S324830584"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-20","Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S324772065",NA,NA,"RMD",1,"S324772065"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-20","Saguaro NP--East--Douglas Spring Trail",32.2348945,-110.6854404,NA,NA,NA,NA,"https://ebird.org/checklist/S324788095",NA,NA,"RMD",4,"S324788095"
"Melozone fusca","canyon towhee","Aves","2026-04-20","Saguaro NP--East--Douglas Spring Trail",32.2348945,-110.6854404,NA,NA,NA,NA,"https://ebird.org/checklist/S324788095",NA,NA,"RMD",1,"S324788095"
"Callipepla gambelii","gambel's quail","Aves","2026-04-20","Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S324901290",NA,NA,"RMD",1,"S324901290"
"Callipepla gambelii","gambel's quail","Aves","2026-04-20","Saguaro NP--East--Javelina Picnic Area",32.1657012,-110.7236373,NA,NA,NA,NA,"https://ebird.org/checklist/S324830584",NA,NA,"RMD",2,"S324830584"
"Callipepla gambelii","gambel's quail","Aves","2026-04-20","Saguaro NP--East--Cactus Forest North Trailhead",32.1995255,-110.7217595,NA,NA,NA,NA,"https://ebird.org/checklist/S324758778",NA,NA,"RMD",2,"S324758778"
"Callipepla gambelii","gambel's quail","Aves","2026-04-20","Saguaro NP--East--Douglas Spring Trail",32.2348945,-110.6854404,NA,NA,NA,NA,"https://ebird.org/checklist/S324788095",NA,NA,"RMD",5,"S324788095"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-20","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S324740374",NA,NA,"RMD",1,"S324740374"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-20","Saguaro NP--East--Javelina Picnic Area",32.1657012,-110.7236373,NA,NA,NA,NA,"https://ebird.org/checklist/S324830584",NA,NA,"RMD",1,"S324830584"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-20","Saguaro NP--East--Cactus Forest North Trailhead",32.1995255,-110.7217595,NA,NA,NA,NA,"https://ebird.org/checklist/S324758778",NA,NA,"RMD",1,"S324758778"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-20","Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S324772065",NA,NA,"RMD",3,"S324772065"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-20","Saguaro NP--East--Douglas Spring Trail",32.2348945,-110.6854404,NA,NA,NA,NA,"https://ebird.org/checklist/S324788095",NA,NA,"RMD",4,"S324788095"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-20","Saguaro NP--East--Javelina Picnic Area",32.1657012,-110.7236373,NA,NA,NA,NA,"https://ebird.org/checklist/S324830584",NA,NA,"RMD",2,"S324830584"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-20","Saguaro NP--East--Douglas Spring Trail",32.2348945,-110.6854404,NA,NA,NA,NA,"https://ebird.org/checklist/S324788095",NA,NA,"RMD",1,"S324788095"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-20","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S324740374",NA,NA,"RMD",1,"S324740374"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-20","Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S324772065",NA,NA,"RMD",3,"S324772065"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-20","Saguaro NP--East--Douglas Spring Trail",32.2348945,-110.6854404,NA,NA,NA,NA,"https://ebird.org/checklist/S324788095",NA,NA,"RMD",3,"S324788095"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-20","Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S324901290",NA,NA,"RMD",4,"S324901290"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-20","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S324740374",NA,NA,"RMD",2,"S324740374"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-20","Saguaro NP--East--Douglas Spring Trail",32.2348945,-110.6854404,NA,NA,NA,NA,"https://ebird.org/checklist/S324788095",NA,NA,"RMD",2,"S324788095"
"Leiothlypis virginiae","virginia's warbler","Aves","2026-04-20","Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S324772065",NA,NA,"RMD",1,"S324772065"
"Melozone aberti","abert's towhee","Aves","2026-04-20","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S324740374",NA,NA,"RMD",2,"S324740374"
"Melozone aberti","abert's towhee","Aves","2026-04-20","Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S324772065",NA,NA,"RMD",1,"S324772065"
"Spizella breweri","brewer's sparrow","Aves","2026-04-20","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S324740374",NA,NA,"RMD",1,"S324740374"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-20","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S324740374",NA,NA,"RMD",1,"S324740374"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-20","Saguaro NP--East--Javelina Picnic Area",32.1657012,-110.7236373,NA,NA,NA,NA,"https://ebird.org/checklist/S324830584",NA,NA,"RMD",1,"S324830584"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-20","Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S324772065",NA,NA,"RMD",1,"S324772065"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-20","Saguaro NP--East--Douglas Spring Trail",32.2348945,-110.6854404,NA,NA,NA,NA,"https://ebird.org/checklist/S324788095",NA,NA,"RMD",4,"S324788095"
"Melozone fusca","canyon towhee","Aves","2026-04-20","Saguaro NP--East--Douglas Spring Trail",32.2348945,-110.6854404,NA,NA,NA,NA,"https://ebird.org/checklist/S324788095",NA,NA,"RMD",1,"S324788095"
"Callipepla gambelii","gambel's quail","Aves","2026-04-20","Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S324901290",NA,NA,"RMD",1,"S324901290"
"Callipepla gambelii","gambel's quail","Aves","2026-04-20","Saguaro NP--East--Javelina Picnic Area",32.1657012,-110.7236373,NA,NA,NA,NA,"https://ebird.org/checklist/S324830584",NA,NA,"RMD",2,"S324830584"
"Callipepla gambelii","gambel's quail","Aves","2026-04-20","Saguaro NP--East--Cactus Forest North Trailhead",32.1995255,-110.7217595,NA,NA,NA,NA,"https://ebird.org/checklist/S324758778",NA,NA,"RMD",2,"S324758778"
"Callipepla gambelii","gambel's quail","Aves","2026-04-20","Saguaro NP--East--Douglas Spring Trail",32.2348945,-110.6854404,NA,NA,NA,NA,"https://ebird.org/checklist/S324788095",NA,NA,"RMD",5,"S324788095"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-20","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S324740374",NA,NA,"RMD",1,"S324740374"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-20","Saguaro NP--East--Javelina Picnic Area",32.1657012,-110.7236373,NA,NA,NA,NA,"https://ebird.org/checklist/S324830584",NA,NA,"RMD",1,"S324830584"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-20","Saguaro NP--East--Cactus Forest North Trailhead",32.1995255,-110.7217595,NA,NA,NA,NA,"https://ebird.org/checklist/S324758778",NA,NA,"RMD",1,"S324758778"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-20","Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S324772065",NA,NA,"RMD",3,"S324772065"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-20","Saguaro NP--East--Douglas Spring Trail",32.2348945,-110.6854404,NA,NA,NA,NA,"https://ebird.org/checklist/S324788095",NA,NA,"RMD",4,"S324788095"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-20","Saguaro NP--East--Javelina Picnic Area",32.1657012,-110.7236373,NA,NA,NA,NA,"https://ebird.org/checklist/S324830584",NA,NA,"RMD",2,"S324830584"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-20","Saguaro NP--East--Douglas Spring Trail",32.2348945,-110.6854404,NA,NA,NA,NA,"https://ebird.org/checklist/S324788095",NA,NA,"RMD",1,"S324788095"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-20","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S324740374",NA,NA,"RMD",1,"S324740374"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-20","Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S324772065",NA,NA,"RMD",3,"S324772065"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-20","Saguaro NP--East--Douglas Spring Trail",32.2348945,-110.6854404,NA,NA,NA,NA,"https://ebird.org/checklist/S324788095",NA,NA,"RMD",3,"S324788095"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-20","Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S324901290",NA,NA,"RMD",4,"S324901290"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-20","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S324740374",NA,NA,"RMD",2,"S324740374"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-20","Saguaro NP--East--Douglas Spring Trail",32.2348945,-110.6854404,NA,NA,NA,NA,"https://ebird.org/checklist/S324788095",NA,NA,"RMD",2,"S324788095"
"Leiothlypis virginiae","virginia's warbler","Aves","2026-04-20","Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S324772065",NA,NA,"RMD",1,"S324772065"
"Melozone aberti","abert's towhee","Aves","2026-04-20","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S324740374",NA,NA,"RMD",2,"S324740374"
"Melozone aberti","abert's towhee","Aves","2026-04-20","Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S324772065",NA,NA,"RMD",1,"S324772065"
"Spizella breweri","brewer's sparrow","Aves","2026-04-20","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S324740374",NA,NA,"RMD",1,"S324740374"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-20","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S324740374",NA,NA,"RMD",1,"S324740374"
